Term1,Term2,BigramFreq,ContextFreq,BigramProb
uber,&,1,1,1.0
caso,&,1,2,0.5
malestar,&,1,1,1.0
encantó,&,1,1,1.0
irme,adpatando,1,5,0.2
mañana,para,1,32,0.03125
pasarlo,a,1,1,1.0
pensado,pasarlo,1,2,0.5
estpy,pensado,1,2,0.5
ya,estpy,1,175,0.005714285714285714
nada,jajajja,1,19,0.05263157894736842
dijo,nada,1,30,0.03333333333333333
no,dijo,1,328,0.003048780487804878
peri,no,1,1,1.0
sii,peri,1,63,0.015873015873015872
me,encantó,1,217,0.004608294930875576
haré,caso,1,4,0.25
del,padre,1,42,0.023809523809523808
el,por,1,252,0.003968253968253968
día,con,1,26,0.038461538461538464
vez,mi,1,19,0.05263157894736842
estuve,todo,1,4,0.25
hoy,estuve,1,27,0.037037037037037035
",",hoy,1,515,0.001941747572815534
cosa,",",1,2,0.5
cualquier,cosa,1,2,0.5
avis9,cualquier,1,1,1.0
te,avis9,1,129,0.007751937984496124
$,mwjore,1,1514,0.0006605019815059445
porque,aca,1,61,0.01639344262295082
revisiones,en,1,1,1.0
son,mejores,1,29,0.034482758620689655
salir,jajaj,1,5,0.2
que,salir,1,578,0.0017301038062283738
tendria,que,1,1,1.0
probado,pero,1,3,0.3333333333333333
me,tendria,1,217,0.004608294930875576
logo,&,1,1,1.0
el,logo,1,252,0.003968253968253968
gustaría,una,1,2,0.5
y,4,1,166,0.006024096385542169
3,y,1,12,0.08333333333333333
mejores,que,1,3,0.3333333333333333
1,pero,1,10,0.1
veces,si,1,12,0.08333333333333333
preferiría,la,1,1,1.0
así,preferiría,1,26,0.038461538461538464
el,1ue,1,252,0.003968253968253968
ayyy,es,1,4,0.25
mayor,&,1,2,0.5
algo,mayor,1,14,0.07142857142857142
de,algo,1,348,0.0028735632183908046
caso,de,1,2,0.5
en,caso,1,196,0.00510204081632653
seguro,en,1,9,0.1111111111111111
el,seguro,1,252,0.003968253968253968
esas,veces,1,10,0.1
te,debes,1,129,0.007751937984496124
mucho,malestar,1,24,0.041666666666666664
tantas,páginas,1,1,1.0
causa,mucho,1,1,1.0
me,causa,1,217,0.004608294930875576
ruta,&,1,1,1.0
su,ruta,1,18,0.05555555555555555
ya,su,1,175,0.005714285714285714
es,ya,1,163,0.006134969325153374
mwjor,y,1,4,0.25
lo,mwjor,1,190,0.005263157894736842
páginas,&,1,1,1.0
aca,sigue,1,1,1.0
sigue,lloviendo,1,5,0.2
de,tantas,1,348,0.0028735632183908046
ir,bien,1,20,0.05
que,son,1,578,0.0017301038062283738
si,dices,1,279,0.0035842293906810036
jaja,lo,1,19,0.05263157894736842
siiii,jaja,1,37,0.02702702702702703
chocolate,jaja,1,4,0.25
lloviendo,&,1,1,1.0
de,chocolate,1,348,0.0028735632183908046
comprate,los,1,1,1.0
ahora,comprate,1,27,0.037037037037037035
tapada,&,1,1,1.0
bien,tapada,1,64,0.015625
gusta,martin,1,15,0.06666666666666667
ya,bajo,1,175,0.005714285714285714
para,saber,1,71,0.014084507042253521
tenía,mi,1,4,0.25
te,pregunta,1,129,0.007751937984496124
pregunta,por,1,3,0.3333333333333333
al,canal,1,51,0.0196078431372549
atención,al,1,3,0.3333333333333333
donde,prefieres,1,14,0.07142857142857142
puse,atención,1,2,0.5
no,puse,1,328,0.003048780487804878
prefieres,irte,1,3,0.3333333333333333
prendida,",",1,1,1.0
tele,prendida,1,2,0.5
mamá,la,1,11,0.09090909090909091
ya,tenía,1,175,0.005714285714285714
yaaa,",",1,2,0.5
verlo,ya,1,3,0.3333333333333333
baje,a,1,2,0.5
cuando,baje,1,31,0.03225806451612903
esque,cuando,1,30,0.03333333333333333
jajja,esque,1,15,0.06666666666666667
creas,jajja,1,2,0.5
nonme,creas,1,1,1.0
sii,mis,1,63,0.015873015873015872
irte,pero,1,1,1.0
pero,nonme,1,140,0.007142857142857143
disney,&,1,1,1.0
canal,&,1,1,1.0
ptro,te,1,1,1.0
transmitieron,en,1,1,1.0
del,otro,1,42,0.023809523809523808
siii,no,1,84,0.011904761904761904
no,jajajja,1,328,0.003048780487804878
hojas,&,1,1,1.0
de,hojas,1,348,0.0028735632183908046
ojala,vemdan,1,13,0.07692307692307693
carros,&,1,1,1.0
los,carros,1,86,0.011627906976744186
salen,todos,1,4,0.25
donde,salen,1,14,0.07142857142857142
lado,",",1,3,0.3333333333333333
otro,lado,1,12,0.08333333333333333
salgo,del,1,2,0.5
siii,ahi,1,84,0.011904761904761904
me,salgo,1,217,0.004608294930875576
el,12,1,252,0.003968253968253968
vamos,el,1,13,0.07692307692307693
luego,vamos,1,16,0.0625
vemdan,en,1,1,1.0
donde,luego,1,14,0.07142857142857142
es,donde,1,163,0.006134969325153374
ahi,es,1,2,0.5
repente,uno,1,5,0.2
siiiii,por,1,14,0.07142857142857142
que,ptro,1,578,0.0017301038062283738
en,disney,1,196,0.00510204081632653
mo,transmitieron,1,1,1.0
saber,que,1,4,0.25
te,queda,1,129,0.007751937984496124
siii,jejje,1,84,0.011904761904761904
metro,&,1,2,0.5
alguien,en,1,3,0.3333333333333333
de,alguien,1,348,0.0028735632183908046
encima,de,1,3,0.3333333333333333
fui,encima,1,13,0.07692307692307693
vez,yo,1,19,0.05263157894736842
te,dije,1,129,0.007751937984496124
desde,que,1,15,0.06666666666666667
rato,del,1,6,0.16666666666666666
queda,un,1,7,0.14285714285714285
ganó,la,1,3,0.3333333333333333
$,estaría,1,1514,0.0006605019815059445
de,oro,1,348,0.0028735632183908046
todavía,te,1,2,0.5
bien,todavía,1,64,0.015625
que,ibamos,1,578,0.0017301038062283738
ibamos,estaba,1,3,0.3333333333333333
oro,&,1,1,1.0
ahhh,está,1,21,0.047619047619047616
salida,&,1,1,1.0
la,salida,1,325,0.003076923076923077
estaba,medio,1,31,0.03225806451612903
medio,feo,1,6,0.16666666666666666
jejje,&,1,1,1.0
estaría,padre,1,2,0.5
luna,ese,1,4,0.25
le,diga,1,63,0.015873015873015872
pero,puedes,1,140,0.007142857142857143
",",mo,1,515,0.001941747572815534
psicología,&,1,1,1.0
consideré,psicología,1,1,1.0
momento,consideré,1,6,0.16666666666666666
puedes,solo,1,9,0.1111111111111111
igual,en,1,68,0.014705882352941176
donde,le,1,14,0.07142857142857142
2019,&,1,1,1.0
en,2019,1,196,0.00510204081632653
cdmx,en,1,2,0.5
en,cdmx,1,196,0.00510204081632653
heavy,&,1,1,1.0
estado,en,1,4,0.25
había,estado,1,12,0.08333333333333333
eso,ya,1,47,0.02127659574468085
diga,la,1,2,0.5
que,había,1,578,0.0017301038062283738
app,&,1,3,0.3333333333333333
vinieron,por,1,1,1.0
que,heavy,1,578,0.0017301038062283738
",",vinieron,1,515,0.001941747572815534
participar,&,1,1,1.0
padre,participar,1,13,0.07692307692307693
no,pasa,1,328,0.003048780487804878
semana,creo,1,18,0.05555555555555555
es,2,1,163,0.006134969325153374
de,a,1,348,0.0028735632183908046
el,mes,1,252,0.003968253968253968
quier3w,el,1,1,1.0
si,quier3w,1,279,0.0035842293906810036
300,si,1,2,0.5
son,300,1,29,0.034482758620689655
lo,habia,1,190,0.005263157894736842
lo,disponible,1,190,0.005263157894736842
entonces,son,1,21,0.047619047619047616
día,",",1,26,0.038461538461538464
10,el,1,7,0.14285714285714285
a,10,1,343,0.0029154518950437317
consumiendo,de,1,1,1.0
mes,completo,1,2,0.5
disponible,&,1,1,1.0
habia,pensado,1,11,0.09090909090909091
va,consumiendo,1,33,0.030303030303030304
lo,va,1,190,0.005263157894736842
saldo,te,1,1,1.0
de,saldo,1,348,0.0028735632183908046
pongas,de,1,1,1.0
le,pongas,1,63,0.015873015873015872
importar,lo,1,1,1.0
sin,importar,1,7,0.14285714285714285
pensado,",",1,2,0.5
cierto,he,1,7,0.14285714285714285
completo,&,1,1,1.0
2,x1,1,12,0.08333333333333333
hora,?,1,11,0.09090909090909091
apenas,no,1,7,0.14285714285714285
de,apenas,1,348,0.0028735632183908046
perdiste,fue,1,1,1.0
que,perdiste,1,578,0.0017301038062283738
esa,cuenta,1,21,0.047619047619047616
sabia,el,1,3,0.3333333333333333
me,sabia,1,217,0.004608294930875576
visto,pero,1,13,0.07692307692307693
los,habia,1,86,0.011627906976744186
ahhyaa,",",1,1,1.0
$,ahhyaa,1,1514,0.0006605019815059445
que,llegaste,1,578,0.0017301038062283738
ooohh,ya,1,2,0.5
escuela,siii,1,28,0.03571428571428571
qué,hora,1,13,0.07692307692307693
a,qué,1,343,0.0029154518950437317
5,o,1,10,0.1
$,siiiiiiii,1,1514,0.0006605019815059445
azul,es,1,2,0.5
entras,a,1,1,1.0
si,entras,1,279,0.0035842293906810036
toca,a,1,4,0.25
cuando,te,1,31,0.03225806451612903
siiiiiiii,es,1,1,1.0
unef9n,sin,1,1,1.0
en,unef9n,1,196,0.00510204081632653
siiiiii,&,1,8,0.125
prepa,&,1,5,0.2
mismo,porcentaje,1,12,0.08333333333333333
muy,duro,1,56,0.017857142857142856
era,muy,1,23,0.043478260869565216
plastico,no,1,1,1.0
el,plastico,1,252,0.003968253968253968
cómoda,porque,1,1,1.0
aperte,cómoda,1,1,1.0
$,aperte,1,1514,0.0006605019815059445
parecer,&,1,4,0.25
amigo,de,1,3,0.3333333333333333
reales,al,1,2,0.5
porcentaje,del,1,2,0.5
conocias,&,1,1,1.0
son,reales,1,29,0.034482758620689655
cosas,no,1,12,0.08333333333333333
muchas,cosas,1,9,0.1111111111111111
esque,muchas,1,30,0.03333333333333333
entendido,que,1,1,1.0
tengo,entendido,1,19,0.05263157894736842
yo,tengo,1,99,0.010101010101010102
también,salió,1,13,0.07692307692307693
x1,&,1,1,1.0
salió,esta,1,2,0.5
año,pasado,1,4,0.25
duro,&,1,1,1.0
aunque,también,1,6,0.16666666666666666
estoy,acostumbrado,1,8,0.125
acostumbrado,dormirme,1,2,0.5
",",wow,1,515,0.001941747572815534
que,conocias,1,578,0.0017301038062283738
personaje,que,1,1,1.0
algún,personaje,1,3,0.3333333333333333
wow,que,1,2,0.5
era,algún,1,23,0.043478260869565216
",",crei,1,515,0.001941747572815534
que,buena,1,578,0.0017301038062283738
suenan,&,1,1,1.0
me,suenan,1,217,0.004608294930875576
veces,salgo,1,12,0.08333333333333333
varias,me,1,4,0.25
y,varias,1,166,0.006024096385542169
nombres,y,1,2,0.5
los,nombres,1,86,0.011627906976744186
vi,los,1,10,0.1
$,vi,1,1514,0.0006605019815059445
que,siiiii,1,578,0.0017301038062283738
salgo,pero,1,2,0.5
las,12,1,78,0.01282051282051282
es,las,1,163,0.006134969325153374
temprano,es,1,12,0.08333333333333333
dormirme,temprano,1,1,1.0
adpatando,ahora,1,1,1.0
ahh,siiii,1,16,0.0625
como,ayer,1,54,0.018518518518518517
verdad,🫠,1,21,0.047619047619047616
mi,turno,1,76,0.013157894736842105
pantalla,&,1,3,0.3333333333333333
estación,la,1,2,0.5
la,estación,1,325,0.003076923076923077
siiiiiiiii,",",1,1,1.0
ver,desde,1,36,0.027777777777777776
alcanza,a,1,1,1.0
se,alcanza,1,143,0.006993006993006993
hecho,se,1,8,0.125
muy,divertido,1,56,0.017857142857142856
divertido,&,1,2,0.5
o,suspenso,1,51,0.0196078431372549
$,siiiiiiiii,1,1514,0.0006605019815059445
jajjaja,yo,1,5,0.2
tal,te,1,17,0.058823529411764705
qué,tal,1,13,0.07692307692307693
asomate,&,1,1,1.0
$,asomate,1,1514,0.0006605019815059445
me,firmara,1,217,0.004608294930875576
tía,?,1,1,1.0
ser,tía,1,13,0.07692307692307693
gusta,ser,1,15,0.06666666666666667
nunca,&,1,7,0.14285714285714285
toros,nunca,1,1,1.0
turno,mixto,1,1,1.0
mixto,ahí,1,1,1.0
$,toros,1,1514,0.0006605019815059445
torta,hasta,1,1,1.0
a,recuperar,1,343,0.0029154518950437317
sentar,en,1,1,1.0
los,voy,1,86,0.011627906976744186
algo,más,1,14,0.07142857142857142
desperté,algo,1,1,1.0
me,desperté,1,217,0.004608294930875576
el,sillon,1,252,0.003968253968253968
entonces,&,1,21,0.047619047619047616
ese,entonces,1,29,0.034482758620689655
sillon,un,1,1,1.0
hasta,ese,1,23,0.043478260869565216
siempre,torta,1,9,0.1111111111111111
ahí,si,1,12,0.08333333333333333
tupper,o,1,2,0.5
guisados,en,1,1,1.0
trajo,unas,1,1,1.0
escuela,guisados,1,28,0.03571428571428571
llevado,a,1,1,1.0
habia,llevado,1,11,0.09090909090909091
me,habia,1,217,0.004608294930875576
abtes,me,1,1,1.0
nunca,abtes,1,7,0.14285714285714285
comer,",",1,8,0.125
llevaba,muy,1,3,0.3333333333333333
firmara,una,1,1,1.0
me,trajo,1,217,0.004608294930875576
aun,recuerdo,1,24,0.041666666666666664
nunca,he,1,7,0.14285714285714285
?,si,1,312,0.003205128205128205
cenar,?,1,1,1.0
a,cenar,1,343,0.0029154518950437317
qué,vas,1,13,0.07692307692307693
tu,qué,1,51,0.0196078431372549
los,pies,1,86,0.011627906976744186
seguiré,&,1,1,1.0
te,seguiré,1,129,0.007751937984496124
ido,",",1,2,0.5
he,ido,1,17,0.058823529411764705
pies,&,1,3,0.3333333333333333
$,nunca,1,1514,0.0006605019815059445
mojarme,los,1,1,1.0
normal,&,1,3,0.3333333333333333
pero,normal,1,140,0.007142857142857143
jajaj,asi,1,26,0.038461538461538464
música,pero,1,2,0.5
escuchando,música,1,3,0.3333333333333333
estaba,escuchando,1,31,0.03225806451612903
sii,estaba,1,63,0.015873015873015872
conocerla,&,1,1,1.0
a,conocerla,1,343,0.0029154518950437317
llevo,a,1,4,0.25
te,llevo,1,129,0.007751937984496124
lo,llegué,1,190,0.005263157894736842
a,probar,1,343,0.0029154518950437317
noop,&,1,4,0.25
la,deje,1,325,0.003076923076923077
algo,dulces,1,14,0.07142857142857142
feo,",",1,5,0.2
porque,son,1,61,0.01639344262295082
una,carta,1,55,0.01818181818181818
gsutan,",",1,1,1.0
me,gsutan,1,217,0.004608294930875576
hecho,por,1,8,0.125
bajo,&,1,5,0.2
volumen,bajo,1,1,1.0
a,volumen,1,343,0.0029154518950437317
deje,en,1,1,1.0
pastel,&,1,1,1.0
probar,asi,1,2,0.5
su,pastel,1,18,0.05555555555555555
igual,su,1,68,0.014705882352941176
hicieron,igual,1,3,0.3333333333333333
le,hicieron,1,63,0.015873015873015872
ahhhhh,le,1,3,0.3333333333333333
carta,jajajja,1,1,1.0
jaja,y,1,19,0.05263157894736842
pero,estaba,1,140,0.007142857142857143
para,no,1,71,0.014084507042253521
asi,jaja,1,26,0.038461538461538464
no,mojarme,1,328,0.003048780487804878
recuperar,",",1,1,1.0
unas,de,1,7,0.14285714285714285
con,esos,1,71,0.014084507042253521
terminaba,",",1,1,1.0
son,chocolates,1,29,0.034482758620689655
su,carrera,1,18,0.05555555555555555
chocolates,jajajaj,1,2,0.5
jajajaj,&,1,3,0.3333333333333333
larguito,&,1,1,1.0
está,larguito,1,50,0.02
muuy,bien,1,1,1.0
$,muuy,1,1514,0.0006605019815059445
alcanzado,a,1,1,1.0
hubiera,alcanzado,1,3,0.3333333333333333
sino,si,1,8,0.125
casi,terminaba,1,17,0.058823529411764705
carrera,son,1,4,0.25
exámenes,no,1,1,1.0
que,exámenes,1,578,0.0017301038062283738
proyectos,que,1,3,0.3333333333333333
bien,?,1,64,0.015625
",",extraño,1,515,0.001941747572815534
extraño,esasss,1,1,1.0
era,terror,1,23,0.043478260869565216
mas,proyectos,1,46,0.021739130434782608
dejar,mas,1,4,0.25
esasss,&,1,1,1.0
iban,a,1,2,0.5
todos,son,1,16,0.0625
son,varios,1,29,0.034482758620689655
semestre,te,1,11,0.09090909090909091
organicen,&,1,1,1.0
estuvo,como,1,11,0.09090909090909091
",",empezaban,1,515,0.001941747572815534
no,estuvo,1,328,0.003048780487804878
largo,no,1,4,0.25
estuvo,largo,1,11,0.09090909090909091
sabria,si,1,1,1.0
tu,salon,1,51,0.0196078431372549
empezaban,como,1,1,1.0
como,desde,1,54,0.018518518518518517
si,decir,1,279,0.0035842293906810036
sii,lo,1,63,0.015873015873015872
se,organicen,1,143,0.006993006993006993
$,todos,1,1514,0.0006605019815059445
padreee,que,1,1,1.0
que,padreee,1,578,0.0017301038062283738
decir,que,1,4,0.25
ahhh,que,1,21,0.047619047619047616
va,&,1,33,0.030303030303030304
como,le,1,54,0.018518518518518517
grupos,",",1,2,0.5
desde,las,1,15,0.06666666666666667
4,o,1,9,0.1111111111111111
o,5,1,51,0.0196078431372549
varios,grupos,1,6,0.16666666666666666
te,iban,1,129,0.007751937984496124
que,este,1,578,0.0017301038062283738
y,espero,1,166,0.006024096385542169
mucho,ese,1,24,0.041666666666666664
siiii,en,1,37,0.02702702702702703
aire,?,1,1,1.0
sii,al,1,63,0.015873015873015872
el,aire,1,252,0.003968253968253968
menos,cada,1,12,0.08333333333333333
cada,aue,1,3,0.3333333333333333
cafe,&,1,1,1.0
aue,me,1,1,1.0
colombia,que,1,1,1.0
de,cafe,1,348,0.0028735632183908046
ese,de,1,29,0.034482758620689655
me,casaba,1,217,0.004608294930875576
eran,enormes,1,12,0.08333333333333333
esteeee,&,1,1,1.0
$,esteeee,1,1514,0.0006605019815059445
casaba,me,1,1,1.0
de,colombia,1,348,0.0028735632183908046
bonisote,&,1,1,1.0
el,bonisote,1,252,0.003968253968253968
también,&,1,13,0.07692307692307693
contraseña,también,1,2,0.5
me,podia,1,217,0.004608294930875576
la,contraseña,1,325,0.003076923076923077
podia,sentar,1,2,0.5
pero,sii,1,140,0.007142857142857143
soñado,&,1,2,0.5
habías,dicho,1,1,1.0
quedar,dormido,1,4,0.25
me,habías,1,217,0.004608294930875576
rapido,el,1,3,0.3333333333333333
más,rapido,1,30,0.03333333333333333
pase,más,1,4,0.25
le,pase,1,63,0.015873015873015872
arriba,para,1,4,0.25
el,arriba,1,252,0.003968253968253968
me,volví,1,217,0.004608294930875576
volví,a,1,1,1.0
terror,o,1,1,1.0
actividades,con,1,1,1.0
hacer,actividades,1,14,0.07142857142857142
te,fuiste,1,129,0.007751937984496124
dormido,jajaj,1,4,0.25
no,vi,1,328,0.003048780487804878
diario,",",1,3,0.3333333333333333
vi,el,1,10,0.1
video,&,1,6,0.16666666666666666
enormes,jajja,1,1,1.0
decirle,diario,1,4,0.25
intento,decirle,1,2,0.5
que,intento,1,578,0.0017301038062283738
muy,temprano,1,56,0.017857142857142856
fuiste,muy,1,4,0.25
llama,&,1,2,0.5
dia,te,1,11,0.09090909090909091
si,un,1,279,0.0035842293906810036
que,checar,1,578,0.0017301038062283738
o,sube,1,51,0.0196078431372549
baja,o,1,2,0.5
otro,baja,1,12,0.08333333333333333
momento,a,1,6,0.16666666666666666
veces,de,1,12,0.08333333333333333
porque,a,1,61,0.01639344262295082
relajo,",",1,1,1.0
",",debo,1,515,0.001941747572815534
ir,personalmente,1,20,0.05
checar,porque,1,2,0.5
personalmente,a,1,1,1.0
si,van,1,279,0.0035842293906810036
mucho,el,1,24,0.041666666666666664
a,gestión,1,343,0.0029154518950437317
oohh,yaa,1,1,1.0
$,oohh,1,1514,0.0006605019815059445
aplicar,algo,1,1,1.0
a,aplicar,1,343,0.0029154518950437317
calzas,?,1,1,1.0
número,calzas,1,2,0.5
que,número,1,578,0.0017301038062283738
buenoo,jaja,1,4,0.25
40,&,1,2,0.5
ahhh,buenoo,1,21,0.047619047619047616
sube,mucho,1,1,1.0
el,precio,1,252,0.003968253968253968
provadoo,?,1,1,1.0
de,grupo,1,348,0.0028735632183908046
a,distorcionar,1,343,0.0029154518950437317
emepezaron,a,1,1,1.0
se,emepezaron,1,143,0.006993006993006993
apodos,se,1,1,1.0
los,apodos,1,86,0.011627906976744186
esque,los,1,30,0.03333333333333333
jajajja,esque,1,16,0.0625
dar,calor,1,5,0.2
te,va,1,129,0.007751937984496124
cambiar,una,1,2,0.5
sino,ahorita,1,8,0.125
calientito,sino,1,1,1.0
mas,relajo,1,46,0.021739130434782608
mas,calientito,1,46,0.021739130434782608
uno,mas,1,15,0.06666666666666667
siii,uno,1,84,0.011904761904761904
padreeeee,&,1,1,1.0
bien,padreeeee,1,64,0.015625
quedó,bien,1,2,0.5
les,quedó,1,16,0.0625
oyeee,les,1,1,1.0
$,oyeee,1,1514,0.0006605019815059445
grupo,ya,1,6,0.16666666666666666
precio,&,1,1,1.0
parte,5,1,11,0.09090909090909091
has,provadoo,1,7,0.14285714285714285
22,&,1,1,1.0
",",esta,1,515,0.001941747572815534
de,carlos,1,348,0.0028735632183908046
hoy,llegaste,1,27,0.037037037037037035
prove,uno,1,1,1.0
toluca,prove,1,1,1.0
llegaste,al,1,6,0.16666666666666666
a,toluca,1,343,0.0029154518950437317
cuando,fui,1,31,0.03225806451612903
me,reduce,1,217,0.004608294930875576
tal,&,1,17,0.058823529411764705
inyentar,a,1,1,1.0
reduce,el,1,1,1.0
a,inyentar,1,343,0.0029154518950437317
era,casero,1,23,0.043478260869565216
argentina,&,1,1,1.0
de,argentina,1,348,0.0028735632183908046
mayoria,de,1,1,1.0
la,mayoria,1,325,0.003076923076923077
urbanos,la,1,1,1.0
varios,urbanos,1,6,0.16666666666666666
escucho,varios,1,1,1.0
si,escucho,1,279,0.0035842293906810036
rebasas,&,1,1,1.0
me,rebasas,1,217,0.004608294930875576
esos,yo,1,8,0.125
v,",",1,2,0.5
combinado,&,1,1,1.0
los,has,1,86,0.011627906976744186
parque,ahí,1,2,0.5
contestar,&,1,1,1.0
pude,contestar,1,2,0.5
los,pude,1,86,0.011627906976744186
mensajes,pero,1,3,0.3333333333333333
tus,mensajes,1,7,0.14285714285714285
elegir,a,1,3,0.3333333333333333
gestión,escilar,1,1,1.0
lei,tus,1,1,1.0
si,lei,1,279,0.0035842293906810036
escilar,&,1,1,1.0
ahí,estaba,1,12,0.08333333333333333
el,parque,1,252,0.003968253968253968
casero,&,1,1,1.0
cruzabas,el,1,1,1.0
te,cruzabas,1,129,0.007751937984496124
enfermar,&,1,1,1.0
quisiera,enfermar,1,6,0.16666666666666666
que,combinado,1,578,0.0017301038062283738
me,quisiera,1,217,0.004608294930875576
estaba,a,1,31,0.03225806451612903
acostumbrado,estaba,1,2,0.5
hasta,acostumbrado,1,23,0.043478260869565216
erq,que,1,2,0.5
si,erq,1,279,0.0035842293906810036
distorcionar,mucho,1,1,1.0
$,okey,1,1514,0.0006605019815059445
okey,",",1,1,1.0
pero,regreso,1,140,0.007142857142857143
día,siguiente,1,26,0.038461538461538464
al,día,1,51,0.0196078431372549
pero,al,1,140,0.007142857142857143
haber,jaja,1,1,1.0
a,haber,1,343,0.0029154518950437317
examen,va,1,15,0.06666666666666667
ni,examen,1,19,0.05263157894736842
hecho,ya,1,8,0.125
respondo,&,1,3,0.3333333333333333
regreso,y,1,1,1.0
contador,",",1,1,1.0
ahorita,pero,1,24,0.041666666666666664
siguiente,se,1,5,0.2
salir,ahorita,1,5,0.2
dormido,",",1,4,0.25
siguiente,te,1,5,0.2
perdon,ayer,1,5,0.2
operar,&,1,1,1.0
a,operar,1,343,0.0029154518950437317
que,día,1,578,0.0017301038062283738
sabemos,que,1,2,0.5
única,carrera,1,2,0.5
te,falta,1,129,0.007751937984496124
jitomate,?,1,1,1.0
para,contador,1,71,0.014084507042253521
